46647943,"Компьютер Raskat Standart 500 (Ryzen 5 5600G, RAM 8GB, SSD 256GB, 450W, win10Pro)",32394.0,5,0,,0.0,AMD Ryzen 5,DDR 4,8,0,256,AMD Radeon Vega 8,161970.0,6
46647949,"Компьютер Raskat Standart 510 (Ryzen 5 3600, RAM 8GB, SSD 120GB + HDD 1TB, GT 730 2GB, 450W, win10Pr",37794.0,0,0,,0.0,AMD Ryzen 5,DDR 4,8,1000,120,NVIDIA GeForce GT 730,0.0,6
46647951,"Компьютер Raskat Standart 500 (Ryzen 5 5600G, RAM 16GB, SSD 120GB + HDD 1TB, 450W, noOS)",28494.0,5,6,,0.0,AMD Ryzen 5,DDR 4,16,1000,120,AMD Radeon Vega 8,142470.0,6
46647965,"Компьютер Raskat Strike 520 (Core i5-10400F, RAM 16GB, SSD 256GB + HDD 1TB, RTX 3080 10GB, 850W, noO",140995.0,5,0,,0.0,Intel Core i5,DDR 4,16,1000,256,NVIDIA GeForce RTX 3080,704975.0,6
46647969,"Компьютер Raskat Standart 510 (Ryzen 5 3600, RAM 16GB, SSD 120GB + HDD 1TB, GT 1030 2GB, 450W, win10",37595.0,5,1,,0.0,AMD Ryzen 5,DDR 4,16,1000,120,NVIDIA GeForce GT 1030,187975.0,6
46647974,"Компьютер Raskat Strike 520 (Core i5-10400, RAM 16GB, SSD 240GB, RTX 3070 8GB, 650W, win10Pro)",133495.0,0,0,,0.0,Intel Core i5,DDR 4,16,0,240,NVIDIA GeForce RTX 3070,0.0,6
46647975,"Компьютер Raskat Standart 300 (Core i3-10100, RAM 8GB, SSD 120GB, 450W, win10Pro)",24995.0,0,0,,0.0,Intel Core i3,DDR 4,8,0,120,Intel HD Graphics 630,0.0,4
46647989,"Компьютер Raskat Standart 300 (Core i3-10100, RAM 8GB, SSD 120GB + HDD 1TB, 450W, win10Pro)",27494.0,5,0,,0.0,Intel Core i3,DDR 4,8,1000,120,Intel HD Graphics 630,137470.0,4
46647993,"Компьютер Raskat Strike 520 (Core i5-10400, RAM 16GB, SSD 240GB, RTX 3060 12GB, 650W, win10Pro)",87354.0,10,5,,0.0,Intel Core i5,DDR 4,16,0,240,NVIDIA GeForce RTX 3060,873540.0,6
46648006,"Компьютер Raskat Standart 300 (Ryzen 3 3200GE, RAM 8GB, SSD 120GB, 450W, win10Pro)",24495.0,0,0,,0.0,AMD Ryzen 3,DDR 4,8,0,120,AMD Radeon Vega 8,0.0,4
46648012,"Компьютер Raskat Standart 300 (Ryzen 3 3200GE, RAM 8GB, SSD 256GB, 450W, win10Pro)",24995.0,0,0,,0.0,AMD Ryzen 3,DDR 4,8,0,256,AMD Radeon Vega 8,0.0,4
46648013,"Компьютер Raskat Strike 520 (Core i5-10400, RAM 16GB, SSD 240GB, RTX 3070 8GB, 650W, noOS)",124194.0,5,0,,0.0,Intel Core i5,DDR 4,16,0,240,NVIDIA GeForce RTX 3070,620970.0,6
46730596,LAN кабель для  интернета cat5e RJ45 1Гбит/ патч корд серый,140.0,200,82,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,28000.0,0
46732078,"LAN кабель для  интернета cat5e RJ45/витая пара 1,5 м",160.0,90,4,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,14400.0,0
46732473,LAN кабель для  интернета cat5e RJ45 1Гбит/ патч корд серый,150.0,100,82,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,15000.0,0
46732522,LAN кабель для  интернета cat5e RJ45 1Гбит/ патч корд серый,150.0,100,82,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,15000.0,0
46732546,LAN кабель для  интернета cat5e RJ45 1Гбит/ патч корд серый,190.0,200,82,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,38000.0,0
46732597,LAN кабель для  интернета cat5e RJ45 1Гбит/ патч корд серый,220.0,200,82,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,44000.0,0
46732626,LAN кабель для  интернета cat5e RJ45 1Гбит/ патч корд серый,240.0,200,82,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,48000.0,0
46732647,LAN кабель для  интернета cat5e RJ45 1Гбит/ патч корд серый,383.0,300,82,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,114900.0,0
